CardID,Name,Set,Rarity,Price,Condition,Stock,Photo,Featured
S4A272,Grapploct,S4A Shiny Star V,S,2.5,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/GrapploctSS4A272.jpg,N
SV4A198,Pineco,SV4A Shiny Treasure ex,S,1.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/PinecoSSV4A198.jpg,N
SV4A192,Gloom,SV4A Shiny Treasure ex,S,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/GloomSSV4A192.jpg,N
S12A183,Mew,S12A VSTAR Universe,AR,62.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MewARS12A183.jpg,N
SV6A069,Dusclops,SV6A Night Wanderer,AR,9.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/DusclopsARSV6A069.jpg,N
SV5M080,Metagross,SV5M Cyber Judge,AR,8.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MetagrossARSV5M080.jpg,N
SV5A073,Heliolisk,SV5A Crimson Haze,AR,1.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/HelioliskARSV5A073.jpg,N
M1S074,Delibird,M1S Mega Symphonia,AR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/DelibirdARM1S074.jpg,N
M2084,Dewgong,M2 Inferno X,AR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/DewgongARM2084.jpg,N
M2089,Toxtricity,M2 Inferno X,AR,1.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ToxtricityARM2089.jpg,N
SV5K083,Cinccino,SV5K Wild Force,AR,11.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/CinccinoARSV5K083.jpg,N
SV6A075,Persian,SV6A Night Wanderer,AR,16.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/PersianARSV6A075.jpg,N
SV4A340,Pawmi,SV4A Shiny Treasure ex,AR,4.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/PawmiARSV4A340.jpg,N
SV4K070,Veluza,SV4K Ancient Roar,AR,4.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/VeluzaARSV4K070.jpg,N
SV1A081,Quaxly,SV1A Triple Beat,AR,5.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/QuaxlyARSV1A081.jpg,N
SV1A081,Quaxly,SV1A Triple Beat,AR,4.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/QuaxlyARSV1A081.jpg,N
M3086,Clefairy,M3 Nullifying Zero,AR,11.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ClefairyARM3086.jpg,N
M2A205,Team Rocket's Mimikyu,M2A Mega Dream,AR,6.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/TeamRocket'sMimikyuARM2A205.jpg,N
M2A206,Team Rocket's Dugtrio,M2A Mega Dream,AR,2.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/TeamRocket'sDugtrioARM2A206.jpg,N
S12A013,Charizard V,S12A VSTAR Universe,RR,9.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/CharizardVRRS12A013.jpg,N
S8B100,Umbreon V,S8B VMAX Climax,RR,7.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/UmbreonVRRS8B100.jpg,N
S6A002,Leafeon V,S6A Eevee Heroes,RR,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/LeafeonVRRS6A002.jpg,N
S6A024,Glaceon V,S6A Eevee Heroes,RR,2.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/GlaceonVRRS6A024.jpg,N
S6A003,Leafeon VMAX,S6A Eevee Heroes,RRR,6.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/LeafeonVMAXRRRS6A003.jpg,N
S6A025,Glaceon VMAX,S6A Eevee Heroes,RRR,6.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/GlaceonVMAXRRRS6A025.jpg,N
S4A032,Lapras VMAX,S4A Shiny Star V,RRR,4.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/LaprasVMAXRRRS4A032.jpg,N
S3A032,Alcremie VMAX,S3A Legendary Pulse,RRR,4.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/AlcremieVMAXRRRS3A032.jpg,N
S1A017,Cinderace VMAX,S1A VMAX Rising,RRR,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/CinderaceVMAXRRRS1A017.jpg,N
M5099,Mega Darkrai ex,M5 Abyss Eye,SR,9.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MegaDarkraiexSRM5099.jpg,N
M2098,Mega Sharpedo ex,M2 Inferno X,SR,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MegaSharpedoexSRM2098.jpg,N
S12099,Chesnaught V,S12 Paradigm Trigger,SR,2.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ChesnaughtVSRS12099.jpg,N
SV1V095,Banette ex,SV1V Violet ex,SR,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/BanetteexSRSV1V095.jpg,N
S9104,Lumineon V,S9 Star Birth,SR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/LumineonVSRS9104.jpg,N
SV4K084,Roaring Moon ex,SV4K Ancient Roar,SR,4.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/RoaringMoonexSRSV4K084.jpg,N
SV4M082,Aegislash ex,SV4M Future Flash,SR,2.5,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/AegislashexSRSV4M082.jpg,N
M4096,Beedrill ex,M4 Ninja Spinner,SR,5.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/BeedrillexSRM4096.jpg,N
SV11W161,Keldeo ex,SV11W White Flare,SR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/KeldeoexSRSV11W161.jpg,N
SV8121,Milotic ex,SV8 Super Electric Breaker,SR,3.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MiloticexSRSV8121.jpg,N
SV8125,Tatsugiri ex,SV8 Super Electric Breaker,SR,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/TatsugiriexSRSV8125.jpg,N
XY1B062,Skarmory EX,XY1B Collection X,SR,16.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/SkarmoryEXSRXY1B062.jpg,N
S10A073,Pikachu,S10A Dark Phantasma,CHR,59.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/PikachuCHRS10A073.jpg,N
S8B243,Crobat V,S8B VMAX Climax,CSR,9.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/CrobatVCSRS8B243.jpg,N
SML009,Charizard GX,SML Pokemon Family Card Game,N.A.,13.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/CharizardGXN.A.SML009.jpg,N
S9A071,Kleavor,S9A Battle Region,CHR,1.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/KleavorCHRS9A071.jpg,N
S8B212,Oranguru,S8B VMAX Climax,CHR,1.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/OranguruCHRS8B212.jpg,N
S8B199,Malamar,S8B VMAX Climax,CHR,1.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MalamarCHRS8B199.jpg,N
S12A177,Lapras,S12A VSTAR Universe,AR,12.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/LaprasARS12A177.jpg,N
SV1A079,Crocalor,SV1A Triple Beat,AR,5.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/CrocalorARSV1A079.jpg,N
SV1A082,Quaxwell,SV1A Triple Beat,AR,3.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/QuaxwellARSV1A082.jpg,N
SV4K074,Slither Wing,SV4K Ancient Roar,AR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/SlitherWingARSV4K074.jpg,N
M1S068,Clawitzer,M1S Mega Symphonia,AR,1.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ClawitzerARM1S068.jpg,N
M1S070,Helioptile,M1S Mega Symphonia,AR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/HelioptileARM1S070.jpg,N
SV1S083,Ralts,SV1S Scarlet ex,AR,16.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/RaltsARSV1S083.jpg,N
S11A031,Radiant Alakazam,S11A Incandescent Arcana,K,4.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/RadiantAlakazamKS11A031.jpg,N
S11A009,Radiant Tsareena,S11A Incandescent Arcana,K,2.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/RadiantTsareenaKS11A009.jpg,N
S12A115,Radiant Eternatus,S12A VSTAR Universe,K,1.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/RadiantEternatusKS12A115.jpg,N
S12A115,Radiant Eternatus,S12A VSTAR Universe,K,0.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/RadiantEternatusKS12A115.jpg,N
S12A039,Radiant Charjabug,S12A VSTAR Universe,K,1.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/RadiantCharjabugKS12A039.jpg,N
S12A033,Radiant Greninja,S12A VSTAR Universe,K,4.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/RadiantGreninjaKS12A033.jpg,N
S10A046,Radiant Hisuian Sneasler,S10A Dark Phantasma,K,2.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/RadiantHisuianSneaslerKS10A046.jpg,N
S9A011,Radiant Heatran,S9A Battle Region,K,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/RadiantHeatranKS9A011.jpg,N
SVK001,Radiant Charizard,SVK Stellar Miracle Deck Build Box,K,9.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/RadiantCharizardKSVK001.jpg,N
S12A078,Radiant Hawlucha,S12A VSTAR Universe,K,1.9,Near Mint,3,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/RadiantHawluchaKS12A078.jpg,N
SM9031,Pikachu & Zekrom GX,SM9 Tag Bolt,RR (TTGX),39.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Pikachu&ZekromGXRR(TTGX)SM9031.jpg,N
SM9001,Celebi & Venusaur GX,SM9 Tag Bolt,RR (TTGX),24.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Celebi&VenusaurGXRR(TTGX)SM9001.jpg,N
SM9B001,Pheromosa & Buzzwole GX,SM9B Full Metal Wall,RR (TTGX),3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Pheromosa&BuzzwoleGXRR(TTGX)SM9B001.jpg,N
SM12A072,Greninja & Zoroark GX,SM12A Tag Team All Stars,RR (TTGX),19.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Greninja&ZoroarkGXRR(TTGX)SM12A072.jpg,N
SMM001,Deoxys & Espeon GX,SMM Starter Set TAG TEAM GX Espeon & Deoxys GX,RR (TTGX),19.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Deoxys&EspeonGXRR(TTGX)SMM001.jpg,N
SM10A008,Raichu & Alolan Raichu GX,SM10A GG End,RR (TTGX),16.9,Moderately Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Raichu&AlolanRaichuGXRR(TTGX)SM10A008.jpg,N
SM10B035,Moltres & Zapdos & Articuno GX,SM10B Sky Legend,RR (TTGX),19.9,Moderately Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Moltres&Zapdos&ArticunoGXRR(TTGX)SM10B035.jpg,N
SM9B029,Lucario & Melmetal GX,SM9B Full Metal Wall,RR (TTGX),9.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Lucario&MelmetalGXRR(TTGX)SM9B029.jpg,N
SM12A067,Marshadow & Machamp GX,SM12A Tag Team All Stars,RR (TTGX),14.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Marshadow&MachampGXRR(TTGX)SM12A067.jpg,N
SM12A067,Marshadow & Machamp GX,SM12A Tag Team All Stars,RR (TTGX),11.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Marshadow&MachampGXRR(TTGX)SM12A067.jpg,N
M6078,Growlithe,M6 Storm Emeralda,AR,9.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/GrowlitheARM6078.jpg,N
M6083,Enamorus,M6 Storm Emeralda,AR,4.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/EnamorusARM6083.jpg,N
M6086,Azurill,M6 Storm Emeralda,AR,7.5,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/AzurillARM6086.jpg,N
M6082,Pincurchin,M6 Storm Emeralda,AR,4.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/PincurchinARM6082.jpg,N
M6085,Inkay,M6 Storm Emeralda,AR,4.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/InkayARM6085.jpg,N
S12A185,Deoxys,S12A VSTAR Universe,AR,13.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/DeoxysARS12A185.jpg,N
SV2D080,Grafaiai,SV2D Clay Burst,AR,1.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/GrafaiaiARSV2D080.jpg,N
SV6105,Wattrel,SV6 Mask of Change,AR,2.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/WattrelARSV6105.jpg,N
SV5M081,Meltan,SV5M Cyber Judge,AR,2.5,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MeltanARSV5M081.jpg,N
SV1S090,Starly,SV1S Scarlet ex,AR,6.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/StarlyARSV1S090.jpg,N
SV1A074,Tropius,SV1A Triple Beat,AR,3.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/TropiusARSV1A074.jpg,N
SV1V079,Tarountula,SV1V Violet ex,AR,2.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/TarountulaARSV1V079.jpg,N
SV3A070,Minior,SV3A Raging Surf,AR,9.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MiniorARSV3A070.jpg,N
S12A181,Toxtricity,S12A VSTAR Universe,AR,2.5,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ToxtricityARS12A181.jpg,N
M6077,Masquerain,M6 Storm Emeralda,AR,3.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/MasquerainARM6077.jpg,N
S8AG006,Pikachu VMAX,S8AG 25th Anniversary Golden Box,N.A.,24.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/PikachuVMAXN.A.S8AG006.jpg,N
S8AG005,Pikachu V,S8AG 25th Anniversary Golden Box,N.A.,14.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/PikachuVN.A.S8AG005.jpg,N
S8A011,Zekrom,S8A 25th Anniversary Collection,N.A.,3.5,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ZekromN.A.S8A011.jpg,N
S8A011,Zekrom,S8A 25th Anniversary Collection,N.A.,2.5,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ZekromN.A.S8A011.jpg,N
S8A004,Ho-oh,S8A 25th Anniversary Collection,N.A.,2.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Ho-ohN.A.S8A004.jpg,N
S8A005R,Lugia (Reverse),S8A 25th Anniversary Collection,N.A.,14.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Lugia(Reverse)N.A.S8A005R.jpg,N
S8A013,Yveltal,S8A 25th Anniversary Collection,N.A.,2.5,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/YveltalN.A.S8A013.jpg,N
S8AP013,Team Rocket Admin,S8AP 25th Anniversary Promo,N.A.,7.5,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/TeamRocketAdminN.A.S8AP013.jpg,N
S8AP019,Donphan,S8AP 25th Anniversary Promo,N.A.,4.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/DonphanN.A.S8AP019.jpg,N
S8AP023,Xerneas EX,S8AP 25th Anniversary Promo,N.A.,7.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/XerneasEXN.A.S8AP023.jpg,N
S8AG004,Raichu,S8AG 25th Anniversary Golden Box,N.A.,7.9,Near Mint,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/RaichuN.A.S8AG004.jpg,N
SV9130,Iono's Bellibolt ex,SV9 Battle Partners,UR,15.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/Iono'sBelliboltexURSV9130.jpg,N
SV4A356,Chi Yu ex,SV4A Shiny Treasure ex,UR,5.9,Lightly Played,2,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/ChiYuexURSV4A356.jpg,N
SV5A094,Bloodmoon Ursaluna ex,SV5A Crimson Haze,UR,7.5,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/BloodmoonUrsalunaexURSV5A094.jpg,N
SV1A103,Quaquaval ex,SV1A Triple Beat,UR,7.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/QuaquavalexURSV1A103.jpg,N
S2A084,Rillaboom,S2A Explosive Flame Walker,UR,13.9,Moderately Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/RillaboomURS2A084.jpg,N
S6H092,Bronzong,S6H Silver Lance,UR,7.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/BronzongURS6H092.jpg,N
SM11A079,Fighting Dojo,SM11A Remix Bout,UR,14.9,Near Mint,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/FightingDojoURSM11A079.jpg,N
SM12117,Giant Hearth,SM12 Alter Genesis,UR,6.9,Lightly Played,1,https://raw.githubusercontent.com/fallacycardshop/Fallacy-Mini-Store/main/images/GiantHearthURSM12117.jpg,N
